,Unnamed: 0,CITYHCR,HCTMULT,NAMEHCR,RSSDHCR,STALPHCR
3111,72605,RALEIGH,MULT,"WEST TOWN BANCORP, INC.",4899640,NC
3112,72607,ROCHESTER,ONE,PROFILE BANCORP MHC,3846496,NH
3113,72611,CHEVIOT,ONE,"CINCINNATUS COMMUNITY BANCORP, MHC",4301394,OH
3114,72619,WARREN,ONE,NORTHWEST BANCSHARES INC,4122722,PA
3115,72817,STROUDSBURG,ONE,"ESSA BANCORP, INC.",3854268,PA
3116,72840,WORTHINGTON,ONE,CENTRAL FEDERAL CORPORATION,3828577,OH
3117,72855,AUBURN,ONE,"AUBURN BANCORP, MHC",3799369,ME
3118,72857,CHICAGO,ONE,"MUTUAL FEDERAL BANCORP, MHC",3849013,IL
3119,72881,WAYZATA,ONE,TCF FINANCIAL CORPORATION,2389941,MN
3120,73211,POPLAR BLUFF,ONE,"SOUTHERN MISSOURI BANCORP, INC.",3266227,MO
3121,73260,CINCINNATI,ONE,CF MUTUAL HOLDING COMPANY,4841564,OH
3122,73270,NILES,ONE,"FIRST NILES FINANCIAL, INC.",3828634,OH
3123,73271,TOMS RIVER,ONE,OCEANFIRST FINANCIAL CORP.,2609975,NJ
3124,73332,SANTA FE,ONE,CENTURY FINANCIAL SERVICES CORPORATION,3632756,NM
3125,73346,UTICA,ONE,"ADIRONDACK BANCORP, INC.",2467474,NY
3126,73364,ARLINGTON HEIGHTS,ONE,"BEN FRANKLIN FINANCIAL, INC.",4754301,IL
3127,73367,CAMDEN,ONE,FIRST PALMETTO FINANCIAL CORPORATION,3834701,SC
3128,73389,WEST BEND,ONE,"WESTBURY BANCORP, INC.",4472249,WI
3129,73403,PORT ANGELES,ONE,FIRST NORTHWEST BANCORP,4438366,WA
3130,73418,CHAMPAIGN,ONE,"GREAT AMERICAN BANCORP, INC.",2507642,IL
3131,73420,HOQUIAM,ONE,"TIMBERLAND BANCORP, INC.",2621548,WA
3132,73444,IRONTON,ONE,"LIBERTY FEDERAL BANCORP, MHC",4099365,OH
3133,73630,WAUWATOSA,ONE,"WATERSTONE FINANCIAL, INC.",4523431,WI
3134,73643,CUERO,ONE,TRUSTTEXAS MUTUAL HOLDING COMPANY,3601332,TX
3135,73649,MARSHFIELD,ONE,FORWARD MUTUAL HOLDING COMPANY,3851388,WI
3136,73660,RICHMOND,ONE,"FIRST MUTUAL OF RICHMOND, INC.",2624398,IN
3137,73673,BROKEN BOW,ONE,CFSB HOLDING CO.,4843755,NE
3138,73675,LIBERTY TOWNSHIP,ONE,"VALLEY CENTRAL, MHC",4352574,OH
3139,73677,ROSELLE,ONE,"RSB BANCORP, MHC",4399177,NJ
3140,73681,HORNELL,ONE,"MAPLE CITY SAVINGS, MHC",3793497,NY
3141,73683,STURGIS,ONE,"STURGIS BANCORP, INC.",3051571,MI
3142,73703,WAUWATOSA,ONE,TEB MHC,5301533,WI
3143,73709,OLATHE,ONE,"FIRST FEDERAL OF OLATHE BANCORP, INC.",3308051,KS
3144,73718,SPRINGFIELD,ONE,"GUARANTY FEDERAL BANCSHARES, INC.",2618940,MO
3145,73734,CONNEAUT,ONE,CONNEAUT BANCORP MHC,4028897,OH
3146,73782,PARKVILLE,ONE,"CBM BANCORP, INC.",3831960,MD
3147,73794,VERSAILLES,ONE,VERSAILLES FINANCIAL CORPORATION,4151544,OH
3148,73803,WOODBRIDGE,ONE,"NORTHFIELD BANCORP, INC.",3132863,NJ
3149,73850,HAYS,ONE,MID-AMERICA FINANCIAL CORPORATION,3835230,KS
3150,73853,CHICAGO,ONE,"HOYNE SAVINGS, MHC",3293223,IL
3151,73861,FAIRFIELD,ONE,KEARNY FINANCIAL CORPORATION,3099443,NJ
3152,73947,DARBY,ONE,SHARON MUTUAL HOLDING COMPANY,3845668,PA
3153,73951,IRVINGTON,ONE,SUNNYSIDE BANCORP INC,4495220,NY
3154,73952,RICHMOND,ONE,"WEST END INDIANA BANCSHARES, INC.",3866702,IN
3155,73957,BURR RIDGE,ONE,BANKFINANCIAL CORPORATION,3035928,IL
3156,73977,MARIANNA,ONE,"BIG CREEK BANCSHARES, INC",5046816,AR
3157,73981,WILDWOOD,ONE,"CREST SAVINGS BANCORP, MHC",3836901,NJ
3158,73988,FAIR LAWN,ONE,COLUMBIA BANK MHC,2571120,NJ
3159,74070,MINNEAPOLIS,ONE,MIDCOUNTRY ACQUISITION CORP.,5281989,MN
3160,74084,TOWNSHIP OF WASHINGTON,ONE,ORITANI FINANCIAL CORP,2692892,NJ
3161,74111,MINEOLA,ONE,MINEOLA COMMUNITY MUTUAL HOLDING COMPANY,3619720,TX
3162,74117,WALLKILL,ONE,WALLKILL VALLEY BANCORP MHC,5117592,NY
3163,74125,SHORT HILLS,ONE,"INVESTORS BANCORP, INC.",2477754,NJ
3164,74278,EL DORADO,ONE,FIRST FINANCIAL BANC CORPORATION,2568102,AR
3165,74308,MONMOUTH,ONE,"SECURITY BANCORP, MHC",2823696,IL
3166,74310,BROOKFIELD,ONE,"FIRST MISSOURI BANCSHARES, INC.",3963526,MO
3167,74317,CARTHAGE,ONE,"RIVERBANK FINANCIAL, MHC",3793862,NY
3168,74322,LINCOLN PARK,ONE,"LINCOLN PARK BANCORP, MHC",3790487,NJ
3169,74325,WEBSTER CITY,ONE,"WCF BANCORP, INC.",4974631,IA
3170,74333,MANSFIELD,ONE,MECHANICS FINANCIAL CORPORATION,2395326,OH
3171,74342,OLYMPIA,ONE,HERITAGE FINANCIAL CORPORATION,2166124,WA
3172,74411,ROCHESTER,ONE,"HMN FINANCIAL, INC.",2500719,MN
3173,74438,EVANSVILLE,ONE,"FIRST BANCORP OF INDIANA, INC.",3832284,IN
3174,74447,RENTON,ONE,"FIRST FINANCIAL NORTHWEST, INC.",3843628,WA
3175,74461,DEL NORTE,ONE,DEL NORTE M.H.C.,4097969,CO
3176,74463,ALAMOGORDO,ONE,"BANCORP 34, INC.",5009026,NM
3177,74467,NEWPORT,ONE,UNITED TENNESSEE BANKSHARES,3842108,TN
3178,74475,CHILLICOTHE,ONE,"IFB HOLDINGS, INC.",2508144,MO
3179,74476,GREENFIELD,ONE,"1895 BANCORP OF WISCONSIN, MHC",5301122,WI
3180,74484,FREEPORT,ONE,"UNION BANCSHARES, MHC",2887296,IL
3181,74489,VAN WERT,ONE,"FIRST FEDERAL SAVINGS & LOAN ASSOCIATION OF VAN WERT, MHC",4028860,OH
3182,74490,FARGO,ONE,AMERICAN FEDERAL CORPORATION,3802858,ND
3183,74504,WHITE PLAINS,ONE,"NORTHEAST COMMUNITY BANCORP, MHC",3793143,NY
3184,74518,CARTERET,ONE,UNITED ROOSEVELT MHC,2589666,NJ
3185,74522,COLLIERVILLE,ONE,"BANKTENNESSEE BANCSHARES, INC.",3610437,TN
3186,74534,GRAHAM,ONE,GRAHAM SAVINGS FINANCIAL CORP,3799006,TX
3187,74537,DALHART,ONE,DALHART FEDERAL MUTUAL HOLDING COMPANY,3823451,TX
3188,74539,DALLAS,ONE,"SLHC TRUST, THE",4970802,TX
3189,74542,LAWRENCEVILLE,ONE,"HBANCORPORATION, INC.",2398215,IL
3190,74545,EFFINGHAM,ONE,WASHINGTON SAVINGS MHC,4841069,IL
3191,74565,WINCHESTER,ONE,SARAH H. MCCREADY 1994 TRUST,3824403,KY
3192,74569,FLORENCE,ONE,"FSB, LLC",5141195,AL
3193,74574,DELTA,ONE,"FIRST FEDDELTA BANCSHARES, MHC",4151919,OH
3194,74600,KINGSTREE,ONE,"KINGSTREE BANCSHARES, M.H.C.",3834729,SC
3195,74601,LAKEWOOD,MULT,FIRST MUTUAL HOLDING CO.,4843090,OH
3196,74621,BALDWINSVILLE,ONE,SENECA FINANCIAL MHC,5125373,NY
3197,74625,COVINGTON,ONE,"COMMUNITY FIRST BANCSHARES, MHC",5061734,GA
3198,74629,WASHINGTON,ONE,WFSB MUTUAL HOLDING COMPANY,3831326,PA
3199,74639,DELAWARE,ONE,"FIDELITY FEDERAL SAVINGS & LOAN ASSOCIATION, MHC",4253000,OH
3200,74641,MUNSTER,ONE,NORTHWEST INDIANA BANCORP,2237118,IN
3201,74668,SPRINGFIELD,ONE,"GREAT SOUTHERN BANCORP, INC.",2339133,MO
3202,74778,JASPER,ONE,"PINNACLE BANCSHARES, INC.",2520605,AL
3203,74785,CARMEL,ONE,"PEDCOR FINANCIAL, LLC",3848931,IN
3204,74804,COVINGTON,ONE,"HERITAGE NOLA BANCORP, INC.",5110324,LA
3205,74835,WINDSOR,ONE,"WINDSOR FEDERAL, MHC",3920118,CT
3206,74871,CHARLEROI,ONE,CHARLEROI FINANCIAL MHC,3831269,PA
3207,74881,WATSEKA,ONE,"IF BANCORP, INC.",4299316,IL
3208,74921,HUNTINGTON,ONE,"NORTHEAST INDIANA BANCORP, INC.",2514136,IN
3209,74929,LINCOLN,ONE,"LINCOLN FEDERAL BANCORP, M.H.C.",3824346,NE
3210,74942,COSHOCTON,ONE,HOME LOAN FINANCIAL CORPORATION,3828111,OH
3211,74946,BUFFALO,ONE,"CRAZY WOMAN CREEK BANCORP, INC.",3835100,WY
3212,74949,RUSTON,ONE,CENTURY NEXT FINANCIAL CORPORATION,4211831,LA
3213,74956,SIDNEY,ONE,PEOPLES-SIDNEY FINANCIAL CORPORATION,3828643,OH
3214,74960,BUCYRUS,ONE,"COMMUNITY INVESTORS BANCORP, INC",3827918,OH
3215,74965,GRANDVIEW,ONE,"NASB FINANCIAL, INC.",3841941,MO
3216,74977,GADSDEN,ONE,"SOUTHERN BANC COMPANY, INC., THE",2496193,AL
3217,75000,LIBERTY,ONE,CCSB FINANCIAL CORP.,3842863,MO
3218,75003,SMITHFIELD,ONE,"KS BANCORP, INC.",2155276,NC
3219,75016,DICKSON,ONE,"SOUTHEASTERN BANCORP, INC.",3842050,TN
3220,75033,SALIDA,ONE,"HIGH COUNTRY BANCORP, INC.",3833834,CO
3221,75037,DOVER,ONE,FFD FINANCIAL CORPORATION,2506805,OH
3222,75077,WABASH,ONE,FFW CORPORATION,3848258,IN
3223,75086,DEFIANCE,ONE,FIRST DEFIANCE FINANCIAL CORPORATION,3316917,OH
3224,75137,WOOSTER,ONE,"WAYNE SAVINGS BANCSHARES, INC.",3271203,OH
3225,75149,STRASBURG,ONE,STRASBURG BANCORP INC.,2623234,OH
3226,75156,ENGLEWOOD,ONE,"NVE BANCORP, MHC",2460569,NJ
3227,75167,SAINT JOHN,ONE,AMB FINANCIAL CORP.,3848267,IN
3228,75184,LOGANSPORT,ONE,LOGANSPORT FINANCIAL CORP.,3848397,IN
3229,75185,SCOTTSBURG,ONE,"SCOTTSBURG B&L, MHC",3832202,IN
3230,75186,VANCOUVER,MULT,"RIVERVIEW BANCORP, INC.",3180060,WA
3231,75205,LAWRENCEBURG,ONE,DSA FINANCIAL CORPORATION,3254925,IN
3232,75209,HAZARD,MULT,FIRST FEDERAL MHC,3824476,KY
3233,75832,CLARKSVILLE,ONE,"FIRST SAVINGS FINANCIAL GROUP, INC.",3908929,IN
3234,75854,BRIDGEVIEW,ONE,MIDLAND CAPITAL HOLDINGS CORPORATION,2693992,IL
3235,75858,SAINT JOSEPH,ONE,"EDGEWATER BANCORP, INC.",4553951,MI
3236,75878,PHILADELPHIA,ONE,"PRUDENTIAL BANCORP, INC.",3314584,PA
3237,75888,CLEVELAND,ONE,"THIRD FEDERAL SAVINGS AND LOAN ASSOCIATION OF CLEVELAND, MHC",3828036,OH
3238,75925,MILLINGTON,ONE,MSB FINANCIAL CORP,3599318,NJ
3239,75930,HOBOKEN,ONE,"HAVEN BANCORP, MHC",3948439,NJ
3240,75941,RUTHERFORD,ONE,"BOILING SPRINGS, MHC",2835514,NJ
3241,75958,FAIRPORT,ONE,"FSB BANCORP, INC.",3793657,NY
3242,76001,HOPKINSVILLE,ONE,"HOPFED BANCORP, INC.",3832556,KY
3243,76021,SENECA,ONE,"OCONEE FEDERAL, MHC",4234054,SC
3244,76028,ALTOONA,ONE,"RELIANCE BANCORP,MHC",3788783,PA
3245,76050,SALEM,ONE,"MID-SOUTHERN BANCORP, INC",5213074,IN
3246,76064,CULLMAN,ONE,"SOUTHERN COMMUNITY BANCSHARES, INC. EMPLOYEE STOCK OWNERSHIP PLAN",4565721,AL
3247,76065,CULLMAN,ONE,"CULLMAN SAVINGS BANK, MHC",4096485,AL
3248,76070,HELENA,ONE,"EAGLE BANCORP MONTANA, INC.",4126609,MT
3249,76093,KENT,ONE,"HOMETOWN BANCORP, INC.",3311202,OH
3250,76097,CHESTER,ONE,"CHESTER BANCORP, INC.",2434104,IL
3251,76101,MADISON,ONE,"HOME BANCORP WISCONSIN, INC.",4522199,WI
3252,76123,LOS ANGELES,ONE,BROADWAY FINANCIAL CORPORATION,3260841,CA
3253,76126,KAUKAUNA,ONE,"WISCONSIN MUTUAL BANCORP, MHC",5085990,WI
3254,76137,MONTEBELLO,ONE,STERLING BANCORP,3083291,NY
3255,76234,DERIDDER,ONE,"BEAUREGARD BANCSHARES, INC.",3841839,LA
3256,76236,BENNINGTON,ONE,"COMMUNITY FINANCIAL, MHC",3846003,VT
3257,76243,SEA ISLE CITY,ONE,"SEA ISLE FINANCIAL CORP, MHC",3848427,NJ
3258,76246,SAN JUAN,ONE,FIRST BANCORP,2744894,PR
3259,76315,NEW YORK,ONE,"CARVER BANCORP, INC.",2531245,NY
3260,76325,DOYLESTOWN,ONE,PENN COMMUNITY MUTUAL HOLDINGS INC,3200463,PA
3261,76357,BROOKFIELD,ONE,"FFBW, MHC",5138382,WI
3262,76361,VINELAND,ONE,CENTURY BANCORP MHC,2560508,NJ
3263,76369,PITTSBURGH,ONE,"SSB BANCORP, MHC",5161335,PA
3264,76371,SYLACAUGA,ONE,"SOUTHFIRST BANCSHARES, INC.",2592376,AL
3265,76375,CINCINNATI,ONE,EAGLE FINANCIAL BANCORP INC,5112542,OH
3266,76396,HUNTINGDON VALLEY,ONE,"HV BANCORP, INC",5042966,PA
3267,76401,WALL TOWNSHIP,ONE,MB MUTUAL HOLDING COMPANY,2589714,NJ
3268,76413,JACKSON,ONE,"JACKSON FINANCIAL, MHC",3823901,MN
3269,76414,TOMAHAWK,ONE,TCB MUTUAL HOLDING COMPANY,3823965,WI
3270,76416,FREEHOLD,ONE,FREEHOLD MHC,3888414,NJ
3271,76418,DUNKIRK,ONE,"LAKE SHORE, MHC",3793086,NY
3272,76444,HANNIBAL,ONE,"FARMERS & MERCHANTS BANCORP, INC.",2737823,MO
3273,76447,TRENTON,ONE,SUGAR CREEK FINANCIAL CORPORATION,4585916,IL
3274,76458,ROLLA,ONE,"CENTRAL FEDERAL BANCSHARES, INC",4900694,MO
3275,76469,BARRIGADA,ONE,"OUR LADY OF PEACE MEMORIAL PLAN, INC.",3842939,GU
3276,76475,CLARKSVILLE,ONE,FIRST ADVANTAGE BANCORP,3842126,TN
3277,76484,NEW BRUNSWICK,ONE,"MAGYAR BANCORP, MHC",3382855,NJ
3278,76491,BRUSH,ONE,FARMERS REALTY CO.,3835155,CO
3279,76501,WEST COVINA,ONE,"UNIVERSAL FINANCIAL, INC.",2967835,CA
3280,76506,NEW YORK,MULT,E*TRADE FINANCIAL CORPORATION,3412583,NY
3281,76507,SIOUX FALLS,ONE,"META FINANCIAL GROUP, INC.",2390013,SD
3282,76518,KALISPELL,ONE,"GLACIER BANCORP, INC.",2003975,MT
3283,76685,LIBERTY,ONE,"LIBERTY BANCORP, INC.",3488300,MO
3284,76703,HONOLULU,ONE,TERRITORIAL BANCORP INC.,3954681,HI
3285,76733,JONESBORO,ONE,CCF HOLDING COMPANY,2708159,GA
3286,76739,MCHENRY,ONE,"MCHENRY BANCORP, INC.",3866878,IL
3287,76743,RIVERSIDE,ONE,"PROVIDENT FINANCIAL HOLDINGS, INC.",3632493,CA
3288,76758,WICHITA,ONE,PETER M. BASTIAN TRUST,3843909,KS
3289,76778,WALDORF,ONE,"COMMUNITY FINANCIAL CORPORATION, THE",2523389,MD
3290,76790,WADENA,ONE,MID-CENTRAL FINANCIAL CORPORATION,3800667,MN
3291,76833,GOUVERNEUR,ONE,CAMBRAY MUTUAL HOLDING COMPANY,3793077,NY
3292,76837,EWING,ONE,EMPLOYEES' STOCK OWNERSHIP PLAN OF CENLAR CAPITAL CORPORATION,4439354,NJ
3293,76838,REDWOOD FALLS,ONE,"REDWOOD FINANCIAL, INC.",3800797,MN
3294,76848,PERRYTON,ONE,"ISB HOLDINGS, INC.",3130542,TX
3295,76850,DUNN,ONE,FIRST FEDERAL FINANCIAL CORPORATION,1253821,NC
3296,76860,AIKEN,ONE,SECURITY FEDERAL CORPORATION,1253773,SC
3297,76877,ELKTON,ONE,"CECIL BANCORP, INC.",3135190,MD
3298,76884,TUSCALOOSA,ONE,"SOUTHEASTERN FINANCIAL, INC.",3814459,AL
3299,76887,MC MINNVILLE,ONE,"SECURITY BANCORP, INC.",3842069,TN
3300,76890,COLUMBIA,ONE,FIRST FEDERAL BANCORP,3394643,MS
3301,76903,BRONX,ONE,PONCE BANK MUTUAL HOLDING COMPANY,5115468,NY
3302,76921,WEST JEFFERSON,ONE,"ASHECO MHC, INC.",3837542,NC
3303,76925,CORYDON,ONE,"FIRST CAPITAL, INC",2867458,IN
3304,76945,MIDDLESBORO,ONE,HFB FINANCIAL CORPORATION,3066977,KY
3305,76953,NEW BUFFALO,ONE,"NEW BANCORP, INC.",4869072,MI
3306,76959,LEXINGTON,ONE,COMMUNITY NATIONAL CORPORATION,2613141,TN
3307,76962,LAKE CITY,ONE,"FIRST FEDERAL BANCORP, MHC",3846405,FL
3308,76988,FORT WORTH,ONE,"GMDK TRUST FBO CHRISTOPHER J. KEYLAND, THE",4546953,TX
3309,76997,ELIZABETHTON,ONE,"SFB BANCORP, INC.",3681307,TN
3310,76999,MAITLAND,ONE,"AXIOM BANCSHARES, INC.",3837962,FL
3311,77027,WALTERBORO,ONE,"FIRST CAROLINA BANCSHARES, M.H.C.",3834710,SC
3312,77031,FRANKLIN,ONE,ENTEGRA FINANCIAL CORP.,2427665,NC
3313,77049,HARLEYSVILLE,ONE,HARLEYSVILLE FINANCIAL CORPORATION,2861492,PA
3314,77056,SAN JUAN,ONE,OFG BANCORP,2490575,PR
3315,77094,FORT PAYNE,ONE,FBDC FINANCIAL CORP.,3814655,AL
3316,77097,GRAND ISLAND,ONE,EQUITABLE FINANCIAL CORP.,4841041,NE
3317,77102,SALEM,ONE,"OZARK BANCORP, INC.",3832846,MO
3318,77106,ROCHESTER,ONE,AMERICAN MIDWEST FINANCIAL CORPORATION,2389996,IN
3319,77117,JASPER,ONE,"SE-FED BANCSHARES, INC.",3814712,AL
3320,77118,PASADENA,ONE,"EAST WEST BANCORP, INC.",2734233,CA
3321,77238,MCALLEN,ONE,GREATER STATE BANCSHARES CORP.,5041286,TX
3322,77248,MEMPHIS,ONE,FINANCIAL FEDCORP INC,1144741,TN
3323,77249,HATTIESBURG,ONE,GRAND FINANCIAL CORP,3842032,MS
3324,77251,GREER,ONE,CITIZENS BUILDING AND LOAN MHC,4880358,SC
3325,77253,PITTSBURG,ONE,"CYPRESS BANCSHARES, INC.",3823974,TX
3326,77257,RICHLANDS,ONE,"FIRST REGION BANCSHARES, INC.",2702250,VA
3327,77264,LA GRANGE,ONE,"FAYETTE BANCSHARES, INC.",4993173,TX
3328,77267,GLENVILLE,ONE,TRUSTCO BANK CORP NY,1048513,NY
3329,77416,LIVINGSTON,ONE,AMERICAN BANCSHARES CORP.,2226475,TN
3330,77424,MADISON,ONE,"MADISON COUNTY FINANCIAL, INC.",4441414,NE
3332,77437,SPRINGDALE,ONE,"UNITED HOLDING COMPANY, INC.",3832181,AR
3333,77442,GROVE,ONE,"GRAND BANCORP, INC.",4521334,OK
3334,77454,CENTER,ONE,"SHELBY BANCSHARES, INC.",2960630,TX
3335,77459,IRVINE,ONE,"PACIFIC PREMIER BANCORP, INC.",3489594,CA
3336,77501,SANTA ROSA,ONE,LUTHER BURBANK CORPORATION,3814208,CA
3337,77514,SAN ANTONIO,MULT,UNITED SERVICES AUTOMOBILE ASSOCIATION,1447376,TX
3338,77523,SOUTHFIELD,ONE,"STERLING BANCORP, INC.",3852031,MI
3339,77553,WILMINGTON,ONE,JAMES R. POWELL REVOCABLE TRUST,3828698,OH
3340,77561,PITTSBURGH,ONE,DOLLAR MUTUAL BANCORP,5218097,PA
3341,77641,HOUSTON,ONE,"PREFERRED BANCSHARES, INC.",3823189,TX
3342,77646,LOS ANGELES,ONE,"EASTERN INTERNATIONAL BANCORP, INC.",5230905,CA
3343,77648,PALOS VERDES ESTATES,ONE,MALAGA FINANCIAL CORPORATION,3842528,CA
3344,77655,NEWBURY,ONE,"MAPLE LEAF FINANCIAL, INC.",3828625,OH
3345,77700,OMAHA,ONE,MUTUAL OF OMAHA INSURANCE COMPANY,1583836,NE
3346,77728,FOREST HILL,ONE,"MB BANCORP, INC.",4750714,MD
3347,77739,BETHESDA,ONE,CLEVELAND FAMILY GENERATIONAL TRUST I,3917051,MD
3348,77749,ANNAPOLIS,ONE,"SEVERN BANCORP, INC.",3831465,MD
3349,77755,SYKESVILLE,ONE,"CARROLL BANCORP, INC.",4256159,MD
3350,77758,COLUMBUS,ONE,MSB CAPITAL CORPORATION,3828054,OH
3351,77764,COLUMBIA,ONE,"HOMELAND BANCSHARES, INC.",3816547,LA
3352,77768,CAMERON,ONE,"C & M BANCSHARES, INC.",1064791,MO
3353,77770,SEATTLE,ONE,"HOMESTREET, INC.",3843507,WA
3354,77833,HONOLULU,ONE,"HAWAIIAN ELECTRIC INDUSTRIES, INC.",3842957,HI
3355,77883,SPARROWS POINT,ONE,"BAY-VANGUARD, MHC",3837373,MD
3356,77891,GLENNVILLE,ONE,"SOUTH GROUP BANCSHARES, INC.",3049569,GA
3357,77895,WILMINGTON,ONE,MP (THRIFT) LLC,4224000,DE
3358,78056,BOSTON,ONE,"RADIUS BANCORP, INC.",4121912,MA
3359,78057,PLANO,MULT,BEAL FINANCIAL CORPORATION,3818804,TX
3360,78076,LAWRENCE,ONE,LAWRENCE FINANCIAL CORPORATION,1918120,KS
3361,78077,WASHINGTON,ONE,NATIONAL CONSUMER COOPERATIVE BANK,2398082,DC
3362,78078,BRITTON,ONE,FARRAR BERESFORD BANCORPORATION INC. IRREVOCABLE TRUST,4264387,SD
3363,78123,CHIEFLAND,ONE,DRUMMOND BANKING COMPANY,1493579,FL
3364,78141,EUREKA,ONE,"ROCKWOOD BANCSHARES, INC.",2020824,MO
3365,78145,BOSTON,ONE,EASTERN BANK CORPORATION,1427239,MA
3366,78236,NOVATO,ONE,BANK OF MARIN BANCORP,3590388,CA
3367,78260,WALHALLA,ONE,COMMUNITY FIRST BANCORPORATION,2593083,SC
3368,78269,TUSTIN,ONE,SADDLEBACK BANCORP,3591611,CA
3369,78305,EL PASO,ONE,"WESTSTAR BANK HOLDING COMPANY, INC.",3122051,TX
3370,78343,NEW YORK,MULT,MORGAN STANLEY,2162966,NY
3371,78344,COLLINSVILLE,ONE,"FIRST CO BANCORP, INC.",1250473,IL
3372,78363,REHOBOTH BEACH,ONE,CB FINANCIAL CORPORATION,3246425,DE
3373,78370,PINE MOUNTAIN,ONE,"FIRST PEOPLES BANKSHARES, INC.",2325912,GA
3374,78380,GREENWOOD VILLAGE,ONE,"SILVER QUEEN FINANCIAL SERVICES, INC.",3835164,CO
3375,78381,BURLINGTON,ONE,"COMMONWEALTH HOLDINGS, L.L.C.",2332536,KY
3376,78399,NEW YORK,MULT,"GOLDMAN SACHS GROUP, INC., THE",2380443,NY
3377,78406,WILLIAMSPORT,ONE,WOODLANDS FINANCIAL SERVICES COMPANY,3014950,PA
3378,78414,GRAFTON,ONE,"COMMUNITY BANCSHARES OF WISCONSIN, INC.",1492246,WI
3379,78417,SEOUL,ONE,"SHINHAN FINANCIAL GROUP CO., LTD.",3107964,
3380,78447,ANCHORAGE,ONE,"NORTHRIM BANCORP, INC.",3025385,AK
3381,78463,TORONTO,MULT,CANADIAN IMPERIAL BANK OF COMMERCE,1231342,
3382,78486,MELBOURNE,ONE,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,1241985,
3383,78489,OMAHA,ONE,ENTERPRISE HOLDING COMPANY,3306356,NE
3384,78492,NEW ORLEANS,ONE,FIRST TRUST CORPORATION,2127657,LA
3385,78506,HANOVER,ONE,"LEDYARD FINANCIAL GROUP, INC.",3625123,NH
3386,78516,THE VILLAGES,ONE,"VILLAGES BANCORPORATION, INC.",2012315,FL
3387,78528,OAKLAND,ONE,"OAKLAND FINANCIAL SERVICES, INC.",1203125,IA
3388,78532,OAKDALE,ONE,OAK VALLEY BANCORP,3726440,CA
3389,78550,MONONA,ONE,"MONONA BANKSHARES, INC.",1889967,WI
3390,78559,SPRINGDALE,ONE,"MATHIAS BANCSHARES, INC.",1951172,AR
3391,78570,NEW ORLEANS,ONE,CB&T HOLDING CORPORATION,2254508,LA
3392,78573,SAN FRANCISCO,MULT,"CHARLES SCHWAB CORPORATION, THE",1026632,CA
3393,78574,CLINTON,ONE,"UNITY BANCORP, INC.",2181426,NJ
3394,78593,DOUGLAS,ONE,"FNC BANCORP, INC.",3069633,GA
3395,78596,LAKE HAVASU CITY,ONE,STATE BANK CORP.,3198935,AZ
3396,78606,PEABODY,ONE,"MERIDIAN BANCORP, INC.",1902651,MA
3397,78657,OREM,ONE,COMMUNITY BANCORPORATION,2270825,UT
3398,78664,WINTER HAVEN,ONE,CENTERSTATE BANK CORPORATION,2868129,FL
3399,78827,LEVIS,ONE,"DESJARDINS GROUP, THE",3196801,
3400,78831,PHILADELPHIA,ONE,"UNITED BANCSHARES, INC.",2259268,PA
3401,78834,LEE,MULT,"BERKSHIRE FINANCIAL SERVICES, INC.",1985131,MA
3402,78840,MUMBAI,NONE,BANK OF INDIA,1242553,
3403,78841,BEIJING,NONE,CHINA INVESTMENT CORPORATION,4097978,
3404,78843,MAKATI CITY,NONE,METROPOLITAN BANK & TRUST COMPANY,1239423,
3405,78844,B'NAI BRAK,NONE,M.W.Z. (HOLDINGS) LTD.,2296432,
3406,78846,BARODA,NONE,BANK OF BARODA,1242544,
3407,78848,WILMINGTON,NONE,ETERNITY FOUR-A TRUST,3827767,DE
3408,78849,CHICAGO,ONE,"IBC BANCORP, INC.",2339759,IL
3409,78855,WINCHESTER,ONE,"CITIZENS COMMUNITY BANCSHARES, INC.",2354305,TN
3410,78858,MASCOUTAH,ONE,"CITIZENS BANCORPORATION, INC.",2550143,IL
3411,78863,BISMARCK,ONE,STARION BANCORPORATION,1126729,ND
3412,78879,SAINT FRANCIS,ONE,"VILLAGE BANCSHARES, INC.",2265867,MN
3413,78883,SAINT LOUIS,MULT,STIFEL FINANCIAL CORP.,3063622,MO
3414,78885,ROGERSVILLE,ONE,FIRST COMMUNITY CORPORATION,2224239,TN
3415,78900,ELMHURST,ONE,"COMMUNITY BANCSHARES OF ELMHURST, INC.",2066390,IL
3416,78950,APPLETON,ONE,"AMERICAN NATIONAL BANCORP, INC.",2716640,WI
3417,78951,FAYETTEVILLE,ONE,PRIORITY ONE HOLDING COMPANY,3832033,AR
3418,78954,PROVO,ONE,"CAPITAL COMMUNITY BANCORPORATION, INC.",2641621,UT
3419,78960,TACOMA,MULT,"COLUMBIA BANKING SYSTEM, INC.",2078816,WA
3421,79132,MILAN,ONE,"HOMETOWN BANCORP, INC.",2263993,TN
3422,79135,KINGSTON,ONE,"CATSKILL HUDSON BANCORP, INC.",3443998,NY
3423,79148,INDIANAPOLIS,ONE,"NATIONAL BANK OF INDIANAPOLIS CORPORATION, THE",2149622,IN
3424,79169,SAINT PETERSBURG,MULT,"RAYMOND JAMES FINANCIAL, INC.",3815157,FL
3425,79170,SAN JOSE,ONE,HERITAGE COMMERCE CORP,2634874,CA
